trial,generation,bestSize,runtime,profit,distance,structureDistance,plan,scenario,averageSize
3,23,20,4001,2991.4277180456284,5.091025025025025,3.8378958958958957,poor,fourserv,19.0
3,24,19,3539,2991.261902940196,5.014966966966967,3.722216216216216,poor,fourserv,18.0
3,25,19,3236,2991.261902940196,4.965405405405406,3.7534974974974973,poor,fourserv,19.0
3,26,19,3701,2991.261902940196,5.637019019019019,4.301245245245245,poor,fourserv,20.0
3,27,19,4627,2991.402932373761,7.247437437437437,5.865029029029029,poor,fourserv,22.0
3,28,20,3020,2991.4217651621348,8.773493493493493,7.247067067067067,poor,fourserv,27.0
3,29,20,3480,2991.4217651621348,7.9984004004004,6.533705705705706,poor,fourserv,33.0
3,30,20,2859,2991.4217651621348,6.56743943943944,5.219399399399399,poor,fourserv,36.0
3,31,20,5189,2991.4217651621348,6.2113973973973975,4.796954954954955,poor,fourserv,37.0
3,32,20,4950,2991.4217651621348,6.779591591591592,5.055269269269269,poor,fourserv,38.0
3,33,20,5296,2991.4217651621348,6.735371371371372,5.096990990990991,poor,fourserv,39.0
3,34,20,4443,2991.4217651621348,6.479083083083083,4.886196196196196,poor,fourserv,39.0
3,35,20,4393,2991.4217651621348,6.3018258258258255,4.903507507507507,poor,fourserv,40.0
3,36,20,4005,2991.421765162135,7.017455455455456,5.626016016016016,poor,fourserv,39.0
3,37,20,4041,2991.421765162135,6.651407407407407,5.2117937937937935,poor,fourserv,39.0
3,38,20,3993,2991.421765162135,6.19578978978979,4.851007007007007,poor,fourserv,39.0
3,39,20,4123,2991.421765162135,6.805137137137137,5.349993993993994,poor,fourserv,39.0
3,40,20,4731,2991.421765162135,6.875445445445445,5.274754754754754,poor,fourserv,39.0
3,41,20,3955,2991.421765162135,7.253797797797798,5.788810810810811,poor,fourserv,38.0
3,42,20,3854,2991.421765162135,6.99941941941942,5.596654654654655,poor,fourserv,38.0
3,43,20,3915,2991.421765162135,7.327751751751752,5.905051051051051,poor,fourserv,36.0
3,44,20,6048,2991.421765162135,7.390830830830831,6.136094094094094,poor,fourserv,34.0
3,45,20,4166,2991.421765162135,6.568214214214215,5.340286286286286,poor,fourserv,32.0
3,46,20,5436,2991.421765162135,5.536970970970971,4.4752892892892895,poor,fourserv,30.0
3,47,20,5070,2991.421765162135,4.542118118118118,3.5184164164164162,poor,fourserv,29.0
3,48,20,3807,2991.421765162135,4.198990990990991,3.2484824824824825,poor,fourserv,28.0
3,49,20,5015,2991.421765162135,4.198990990990991,3.2484824824824825,poor,fourserv,28.0
4,0,2,189,1870.5000000000002,7.939273273273273,5.9621641641641645,poor,fourserv,13.0
4,1,4,235,2397.826714285715,5.625365365365365,4.374308308308309,poor,fourserv,8.0
4,2,6,357,2465.5197617142862,4.428118118118118,3.3472652652652655,poor,fourserv,7.0
4,3,6,353,2474.1833957142867,4.257115115115115,3.1697357357357356,poor,fourserv,7.0
4,4,14,603,2698.344648531482,3.952328328328328,2.8012212212212213,poor,fourserv,8.0
4,5,19,583,2831.6763305856603,4.985335335335336,3.5533133133133132,poor,fourserv,10.0
4,6,13,952,2856.584134359982,6.346894894894895,4.5042762762762765,poor,fourserv,13.0
4,7,15,1504,2934.3655158785714,7.119723723723724,4.9687507507507505,poor,fourserv,15.0
4,8,18,2002,2978.9415510001495,7.655921921921922,5.353607607607608,poor,fourserv,17.0
4,9,17,2355,2978.854442350391,7.691527527527527,5.411151151151151,poor,fourserv,17.0
4,10,19,2937,2991.14270924372,7.918092092092092,5.553573573573574,poor,fourserv,19.0
4,11,19,2689,2991.14270924372,9.10713913913914,6.652194194194194,poor,fourserv,21.0
4,12,18,3424,2991.243045431912,9.13906906906907,6.705191191191191,poor,fourserv,22.0
4,13,18,4506,2991.269523904282,9.569957957957959,7.188772772772773,poor,fourserv,23.0
4,14,20,3432,2991.473247969652,9.429055055055056,7.151641641641642,poor,fourserv,23.0
4,15,20,3467,2991.473247969652,10.177461461461462,7.894528528528529,poor,fourserv,25.0
4,16,20,3477,2991.4217651621348,10.120178178178179,7.806972972972973,poor,fourserv,26.0
4,17,20,3771,2991.4217651621343,10.619755755755756,8.352356356356356,poor,fourserv,27.0
4,18,20,3582,2991.4217651621343,11.466648648648649,8.893995995995995,poor,fourserv,30.0
4,19,20,4625,2991.4217651621343,11.54375975975976,9.142142142142141,poor,fourserv,33.0
4,20,20,4854,2991.4217651621343,10.557465465465466,8.27034034034034,poor,fourserv,36.0
4,21,20,4425,2991.4217651621348,8.915007007007008,6.862712712712713,poor,fourserv,38.0
4,22,20,4285,2991.4217651621348,8.599173173173174,6.621585585585586,poor,fourserv,39.0
4,23,20,4215,2991.4217651621348,8.434998998999,6.477373373373373,poor,fourserv,39.0
4,24,20,4483,2991.4217651621348,8.096136136136137,6.028198198198198,poor,fourserv,39.0
4,25,20,4405,2991.4217651621348,8.44384984984985,6.208156156156156,poor,fourserv,38.0
4,26,20,3833,2991.4217651621348,7.950458458458458,5.588844844844845,poor,fourserv,38.0
4,27,20,5203,2991.4217651621348,7.380308308308308,5.110956956956957,poor,fourserv,38.0
4,28,20,5630,2991.4217651621348,7.204476476476477,5.008608608608609,poor,fourserv,37.0
4,29,20,3367,2991.4217651621348,6.284942942942943,4.383139139139139,poor,fourserv,37.0
4,30,20,3961,2991.4217651621348,5.647079079079079,3.8773213213213213,poor,fourserv,37.0
4,31,20,4159,2991.4217651621348,5.763793793793794,4.123925925925926,poor,fourserv,37.0
4,32,20,4770,2991.4217651621348,5.855267267267267,4.168192192192192,poor,fourserv,37.0
4,33,20,3932,2991.4217651621348,5.782454454454454,3.9137797797797798,poor,fourserv,37.0
4,34,20,4416,2991.4217651621348,5.789557557557558,3.9740960960960963,poor,fourserv,37.0
4,35,20,4723,2991.4217651621348,6.7309269269269265,4.817125125125125,poor,fourserv,37.0
4,36,20,4018,2991.4217651621348,7.049683683683684,5.0659359359359355,poor,fourserv,37.0
4,37,20,4253,2991.4217651621348,6.2861001001001,4.153043043043043,poor,fourserv,37.0
4,38,20,4458,2991.4217651621348,6.379357357357358,4.252506506506506,poor,fourserv,38.0
4,39,20,4853,2991.4217651621348,6.594798798798799,4.4191071071071075,poor,fourserv,38.0
4,40,20,4952,2991.4217651621348,6.841203203203203,4.424966966966967,poor,fourserv,38.0
4,41,20,4210,2991.4217651621348,6.788734734734735,4.4801741741741745,poor,fourserv,38.0
4,42,20,4154,2991.4217651621348,6.754662662662662,4.385741741741742,poor,fourserv,38.0
4,43,20,4029,2991.4217651621348,6.580848848848849,4.318352352352353,poor,fourserv,37.0
4,44,20,4726,2991.4217651621348,6.661785785785786,4.369605605605606,poor,fourserv,38.0
4,45,20,4061,2991.4217651621348,6.949963963963964,4.729081081081081,poor,fourserv,37.0
4,46,20,3924,2991.4217651621348,6.7596156156156155,4.527427427427427,poor,fourserv,37.0
4,47,20,5167,2991.4217651621348,6.972154154154154,4.689727727727727,poor,fourserv,38.0
4,48,20,4000,2991.4217651621348,7.1491491491491495,4.8563063063063066,poor,fourserv,37.0
4,49,20,4196,2991.4217651621348,7.1491491491491495,4.8563063063063066,poor,fourserv,37.0
5,0,4,123,2397.826714285715,7.2968428428428425,5.438336336336336,poor,fourserv,12.0
5,1,9,370,2468.289578025001,5.527141141141141,4.1670610610610614,poor,fourserv,9.0
5,2,10,205,2606.8547542034717,6.245419419419419,4.7169149149149145,poor,fourserv,10.0
5,3,19,514,2755.0134975489154,6.27011011011011,4.845145145145145,poor,fourserv,11.0
5,4,16,645,2797.532843713263,7.6277877877877875,5.835149149149149,poor,fourserv,14.0
5,5,16,955,2902.061096569686,8.759561561561561,6.501193193193193,poor,fourserv,17.0
5,6,17,1474,2922.3971578466762,8.995121121121121,6.545867867867868,poor,fourserv,19.0
5,7,17,2383,2929.0566050071243,9.778882882882883,7.081181181181181,poor,fourserv,20.0
5,8,14,2907,2978.693689995286,9.643591591591592,7.009111111111111,poor,fourserv,20.0
5,9,14,2561,2982.546831136426,8.654754754754755,6.414798798798799,poor,fourserv,18.0
5,10,16,2624,2988.367389136537,8.570506506506506,6.311743743743744,poor,fourserv,18.0
5,11,18,2677,2990.858110047152,9.14346946946947,6.709651651651652,poor,fourserv,19.0
5,12,18,2902,2990.858110047152,9.648800800800801,6.921653653653654,poor,fourserv,20.0
5,13,18,2521,2990.858110047152,8.705463463463463,6.2367207207207205,poor,fourserv,19.0
5,14,19,3328,2991.236445341461,7.534786786786786,5.594816816816817,poor,fourserv,18.0
5,15,19,3324,2991.236445341461,7.201787787787787,5.431075075075075,poor,fourserv,18.0
5,16,19,3894,2991.2877938669108,7.403927927927928,5.530996996996997,poor,fourserv,18.0
5,17,19,3714,2991.2877938669108,7.94363963963964,5.9539099099099095,poor,fourserv,20.0
5,18,19,4120,2991.2877938669108,7.999523523523523,5.941805805805806,poor,fourserv,20.0
5,19,20,3903,2991.4799979696522,7.578550550550551,5.64027027027027,poor,fourserv,20.0
5,20,20,3163,2991.4799979696522,7.0438478478478475,5.157705705705705,poor,fourserv,20.0
5,21,20,3435,2991.4799979696522,5.882364364364364,4.287111111111111,poor,fourserv,19.0
5,22,20,4236,2991.4799979696522,5.771371371371371,4.191597597597598,poor,fourserv,19.0
5,23,20,3737,2991.4799979696522,4.96008008008008,3.433099099099099,poor,fourserv,18.0
5,24,20,3446,2991.4799979696522,4.970570570570571,3.54632032032032,poor,fourserv,18.0
5,25,20,3321,2991.4799979696522,5.035501501501502,3.8298598598598597,poor,fourserv,19.0
5,26,20,29285,2991.4799979696522,4.660878878878879,3.5033513513513515,poor,fourserv,18.0
5,27,20,3765,2991.4799979696522,4.383343343343343,3.250366366366366,poor,fourserv,19.0
5,28,20,3628,2991.4799979696522,4.5233113113113115,3.4383263263263264,poor,fourserv,19.0
5,29,20,3867,2991.4799979696522,4.431023023023023,3.3785465465465467,poor,fourserv,19.0
5,30,20,3823,2991.4799979696522,4.394690690690691,3.2875695695695697,poor,fourserv,20.0
5,31,20,3887,2991.4799979696522,4.752336336336336,3.685017017017017,poor,fourserv,20.0
5,32,20,3911,2991.4799979696522,4.7945125125125125,3.623071071071071,poor,fourserv,20.0
5,33,20,3726,2991.4799979696522,5.601863863863864,4.311447447447447,poor,fourserv,21.0
5,34,20,3303,2991.421765162135,5.696386386386386,4.344958958958959,poor,fourserv,23.0
5,35,20,3934,2991.421765162135,5.535845845845846,4.412954954954955,poor,fourserv,23.0
5,36,20,3703,2991.421765162135,4.987071071071071,3.920652652652653,poor,fourserv,25.0
5,37,20,3887,2991.421765162135,4.575829829829829,3.4972692692692693,poor,fourserv,25.0
5,38,20,4522,2991.421765162135,4.343855855855856,3.3171971971971974,poor,fourserv,25.0
5,39,20,4602,2991.421765162135,4.39385985985986,3.41604004004004,poor,fourserv,25.0
5,40,20,4478,2991.421765162135,4.448408408408408,3.4655555555555555,poor,fourserv,26.0
5,41,20,3591,2991.421765162135,4.342846846846847,3.3993553553553553,poor,fourserv,26.0
5,42,20,3447,2991.421765162135,4.549567567567568,3.6596016016016018,poor,fourserv,25.0
5,43,20,4149,2991.421765162135,4.362948948948949,3.3764904904904904,poor,fourserv,25.0
5,44,20,4894,2991.421765162135,4.00046046046046,3.167013013013013,poor,fourserv,26.0
5,45,20,3811,2991.421765162135,3.9234034034034035,3.00598998998999,poor,fourserv,25.0
5,46,20,3760,2991.421765162135,4.44578978978979,3.5353313313313315,poor,fourserv,25.0
5,47,20,4101,2991.421765162135,4.484002002002002,3.524024024024024,poor,fourserv,25.0
5,48,20,4455,2991.421765162135,4.602438438438439,3.63980980980981,poor,fourserv,25.0
5,49,20,3872,2991.421765162135,4.602438438438439,3.63980980980981,poor,fourserv,25.0
6,0,2,134,1870.5000000000002,7.04225025025025,5.1777217217217215,poor,fourserv,12.0
6,1,4,320,2378.471571428572,4.946158158158158,3.7176336336336337,poor,fourserv,7.0
6,2,6,156,2573.2351585714296,4.5895215215215215,3.348066066066066,poor,fourserv,7.0
6,3,6,48,2573.2351585714296,4.616002002002002,3.297055055055055,poor,fourserv,8.0
6,4,12,423,2790.0377044361644,4.194444444444445,2.9091291291291292,poor,fourserv,8.0
6,5,14,375,2911.0505281251817,4.762012012012012,3.2532792792792793,poor,fourserv,10.0
6,6,14,754,2930.565545070687,5.954604604604604,4.08633033033033,poor,fourserv,12.0
6,7,14,1145,2930.565545070687,6.615827827827828,4.6016576576576576,poor,fourserv,14.0
6,8,13,1426,2930.536851245458,6.972796796796797,4.721031031031031,poor,fourserv,16.0
6,9,19,1989,2963.6954045495113,7.47533933933934,4.922528528528528,poor,fourserv,18.0
6,10,13,2411,2969.823276759608,7.923851851851852,5.1834174174174175,poor,fourserv,20.0
6,11,20,2772,2987.863859501972,8.597419419419419,5.641259259259259,poor,fourserv,22.0
6,12,20,2594,2987.9943388686233,9.7591991991992,6.418378378378378,poor,fourserv,24.0
6,13,20,2544,2988.4118035411416,10.24972972972973,6.822028028028028,poor,fourserv,26.0
6,14,16,3588,2988.786959039818,11.005787787787789,7.43143943943944,poor,fourserv,29.0
6,15,19,3937,2990.944208198613,11.141323323323324,7.638922922922923,poor,fourserv,31.0
6,16,15,4771,2990.876990574391,11.114164164164164,7.625495495495495,poor,fourserv,32.0
6,17,19,4544,2991.2048969455795,11.920866866866866,8.46553953953954,poor,fourserv,33.0
6,18,19,5404,2991.1991637204337,12.078208208208208,8.639701701701702,poor,fourserv,35.0
6,19,18,5806,2991.248119717505,11.950126126126126,8.440792792792793,poor,fourserv,37.0
6,20,17,4566,2991.1915591709976,11.725307307307308,8.07236036036036,poor,fourserv,37.0
6,21,17,5968,2991.1915591709976,11.610542542542543,8.110684684684685,poor,fourserv,36.0
6,22,17,5283,2991.1915591709976,11.242580580580581,8.008054054054053,poor,fourserv,36.0
6,23,17,4034,2991.1915591709976,10.944734734734734,7.820112112112112,poor,fourserv,35.0
6,24,16,4546,2991.1325812705254,10.697627627627627,7.647293293293293,poor,fourserv,34.0
6,25,19,3786,2991.4247322879796,11.375521521521522,8.359323323323324,poor,fourserv,34.0
6,26,19,3910,2991.4247322879796,11.194318318318318,8.354478478478478,poor,fourserv,33.0
6,27,17,4709,2991.1668157775275,10.463097097097098,7.681015015015015,poor,fourserv,32.0
6,28,20,4739,2991.448110208818,10.113711711711712,7.418786786786787,poor,fourserv,31.0
6,29,19,4055,2991.447891776277,10.198348348348349,7.5386026026026025,poor,fourserv,31.0
6,30,19,5775,2991.4240739058914,10.539827827827828,7.583575575575575,poor,fourserv,33.0
6,31,19,4108,2991.51033782421,11.62598998998999,8.172934934934935,poor,fourserv,35.0
6,32,19,5706,2991.51033782421,11.95007007007007,8.26841041041041,poor,fourserv,36.0
6,33,18,5860,2991.508085264303,11.116628628628629,7.458880880880881,poor,fourserv,38.0
6,34,18,4865,2991.508085264303,9.915201201201201,6.6623723723723725,poor,fourserv,40.0
6,35,18,4552,2991.4769008072203,8.954644644644645,6.231811811811812,poor,fourserv,40.0
6,36,18,4532,2991.4769008072203,7.93984984984985,5.343827827827828,poor,fourserv,42.0
6,37,18,6599,2991.4769008072203,6.942568568568569,4.659187187187187,poor,fourserv,41.0
6,38,18,4160,2991.476919146578,6.609991991991992,4.252900900900901,poor,fourserv,41.0
6,39,17,4310,2991.70631449449,6.531483483483483,4.115823823823824,poor,fourserv,41.0
6,40,18,5601,2991.7290604054506,7.346976976976977,4.93009009009009,poor,fourserv,40.0
6,41,17,4938,2991.7290787448082,8.020302302302301,5.614634634634634,poor,fourserv,39.0
6,42,17,5329,2991.7290787448082,8.260802802802802,5.74245045045045,poor,fourserv,39.0
6,43,17,5354,2991.7290787448082,8.87830830830831,6.459337337337337,poor,fourserv,37.0
6,44,17,4732,2991.7290787448082,8.575191191191191,6.195423423423423,poor,fourserv,34.0
6,45,18,4030,2991.81738043691,8.495605605605606,6.309915915915916,poor,fourserv,31.0
6,46,18,4672,2991.81738043691,7.7501001001001,5.703417417417417,poor,fourserv,29.0
6,47,17,3769,2991.815342663128,6.964818818818819,5.02966966966967,poor,fourserv,28.0
6,48,20,3839,2992.0763802003376,7.223039039039039,5.296648648648649,poor,fourserv,28.0
6,49,19,3718,2992.074345242625,7.223039039039039,5.296648648648649,poor,fourserv,28.0
7,0,2,238,1870.5000000000002,7.190780780780781,5.397357357357357,poor,fourserv,12.0
7,1,6,77,2464.878454628572,4.645645645645645,3.4567387387387387,poor,fourserv,7.0
7,2,7,75,2678.156972142858,4.2433573573573575,3.1865805805805807,poor,fourserv,7.0
7,3,11,191,2712.420502728987,3.7304804804804803,2.6624244244244246,poor,fourserv,7.0
7,4,14,230,2782.8510407985623,3.852014014014014,2.7233233233233234,poor,fourserv,8.0
7,5,15,622,2784.985814090541,4.939783783783784,3.4675635635635635,poor,fourserv,10.0
7,6,16,958,2978.5002138810737,5.522064064064064,3.878878878878879,poor,fourserv,12.0
7,7,16,1289,2978.5002138810737,6.012498498498498,4.312198198198198,poor,fourserv,14.0
7,8,19,2085,2979.0911086701944,6.252492492492492,4.459093093093093,poor,fourserv,14.0
7,9,14,2517,2983.686027230873,6.532984984984985,4.618184184184184,poor,fourserv,15.0
7,10,17,23408,2990.020556210657,6.693135135135135,4.7705305305305306,poor,fourserv,16.0
7,11,17,3595,2990.020556210657,6.500958958958959,4.826852852852853,poor,fourserv,16.0
7,12,18,3027,2990.891512891778,6.017053053053053,4.491637637637638,poor,fourserv,16.0
7,13,20,3447,2991.4150151621343,6.190850850850851,4.660906906906907,poor,fourserv,17.0
7,14,19,4607,2991.2877938669108,6.1921001001001,4.722968968968969,poor,fourserv,17.0
7,15,19,3640,2991.2877938669108,6.174952952952953,4.7330530530530535,poor,fourserv,18.0
7,16,20,3616,2991.4217651621348,6.4754674674674675,4.799647647647648,poor,fourserv,19.0
7,17,20,3668,2991.256363691025,7.128524524524525,5.281925925925926,poor,fourserv,20.0
7,18,20,4104,2991.256363691025,6.883495495495495,5.117551551551552,poor,fourserv,22.0
7,19,20,3611,2991.256363691025,6.226134134134134,4.572242242242242,poor,fourserv,22.0
7,20,20,3805,2991.415015162134,5.729833833833834,4.190182182182182,poor,fourserv,22.0
7,21,20,4294,2991.415015162134,6.142016016016016,4.441063063063063,poor,fourserv,22.0
7,22,20,3607,2991.415015162134,6.479509509509509,4.557029029029029,poor,fourserv,22.0
7,23,19,2718,2991.4618941287117,6.192268268268268,4.175765765765766,poor,fourserv,22.0
7,24,19,3662,2991.4618941287117,6.951697697697698,4.84792992992993,poor,fourserv,22.0
7,25,19,3551,2991.4618941287117,6.924808808808809,4.928304304304304,poor,fourserv,22.0
7,26,19,2984,2991.4618941287117,7.304578578578578,5.276870870870871,poor,fourserv,23.0
7,27,19,4041,2991.402932373761,7.233443443443443,5.263313313313313,poor,fourserv,24.0
7,28,19,3777,2991.402932373761,7.513473473473473,5.581209209209209,poor,fourserv,24.0
7,29,19,4749,2991.402932373761,6.966124124124124,5.06671071071071,poor,fourserv,24.0
7,30,19,4346,2991.402932373761,6.7368408408408404,4.874412412412412,poor,fourserv,24.0
7,31,19,3746,2991.402932373761,6.056388388388388,4.454416416416416,poor,fourserv,24.0
7,32,19,3715,2991.402932373761,5.434358358358359,3.9845045045045047,poor,fourserv,24.0
7,33,19,4492,2991.402932373761,5.223149149149149,3.6662742742742744,poor,fourserv,24.0
7,34,19,3861,2991.402932373761,5.151049049049049,3.847221221221221,poor,fourserv,23.0
7,35,19,4587,2991.402932373761,4.508350350350351,3.398142142142142,poor,fourserv,23.0
7,36,20,3465,2991.421765162135,4.271395395395396,3.297061061061061,poor,fourserv,23.0
7,37,20,4143,2991.421765162135,4.418532532532533,3.3285945945945947,poor,fourserv,22.0
7,38,20,3851,2991.421765162135,4.310608608608608,3.308186186186186,poor,fourserv,22.0
7,39,20,3908,2991.421765162135,4.361731731731732,3.392928928928929,poor,fourserv,23.0
7,40,20,3569,2991.421765162135,4.6742722722722725,3.66560960960961,poor,fourserv,23.0
7,41,20,3480,2991.421765162135,4.805163163163163,3.753069069069069,poor,fourserv,24.0
7,42,20,4522,2991.421765162135,4.842668668668669,3.781747747747748,poor,fourserv,24.0
7,43,20,3516,2991.421765162135,4.40274074074074,3.4102722722722723,poor,fourserv,25.0
7,44,20,4328,2991.421765162135,4.439595595595596,3.51206006006006,poor,fourserv,24.0
7,45,20,3469,2991.421765162135,4.318968968968969,3.4005225225225226,poor,fourserv,25.0
7,46,20,3384,2991.421765162135,4.0259719719719715,3.1097937937937936,poor,fourserv,25.0
7,47,20,4096,2991.421765162135,3.8566026026026026,3.064004004004004,poor,fourserv,25.0
7,48,20,3704,2991.421765162135,3.965925925925926,3.053853853853854,poor,fourserv,25.0
7,49,20,4591,2991.421765162135,3.965925925925926,3.053853853853854,poor,fourserv,25.0
8,0,4,215,2397.826714285715,7.991361361361362,5.983943943943944,poor,fourserv,13.0
8,1,9,210,2468.289578025001,5.05854054054054,3.8276776776776775,poor,fourserv,8.0
8,2,6,104,2513.6591811649773,5.241435435435435,3.9478898898898898,poor,fourserv,9.0
8,3,15,88,2793.9418668852895,5.413767767767768,4.142878878878879,poor,fourserv,9.0
8,4,19,323,2854.0254943701284,5.789361361361362,4.354808808808809,poor,fourserv,10.0
8,5,14,669,2919.8119038215145,6.570826826826827,4.680454454454455,poor,fourserv,13.0
8,6,14,1085,2919.8119038215145,7.116860860860861,5.047893893893894,poor,fourserv,14.0
8,7,15,1489,2920.1321880463083,7.673275275275275,5.295487487487487,poor,fourserv,16.0
8,8,19,1792,2988.508910179514,8.322726726726726,5.852420420420421,poor,fourserv,18.0
8,9,17,3248,2988.161768871203,8.431503503503503,5.978730730730731,poor,fourserv,19.0
8,10,18,3033,2989.636186049353,9.216526526526527,6.622128128128129,poor,fourserv,21.0
8,11,18,4213,2990.5111113101893,9.862530530530531,6.93131931931932,poor,fourserv,23.0
8,12,16,5585,2990.6301560217075,10.148986986986987,7.241185185185185,poor,fourserv,24.0
8,13,17,5458,2990.8126817323528,10.856052052052052,7.737935935935936,poor,fourserv,26.0
8,14,18,5508,2991.2425841422255,11.103421421421421,7.65278078078078,poor,fourserv,27.0
8,15,18,5869,2991.2425841422255,11.379395395395395,7.642804804804805,poor,fourserv,28.0
8,16,17,4670,2991.0560063296743,11.349313313313314,7.7886826826826825,poor,fourserv,29.0
8,17,19,6056,2991.4230525485586,10.5892012012012,7.1573453453453455,poor,fourserv,30.0
8,18,18,4301,2991.212116570241,9.863927927927929,6.738308308308309,poor,fourserv,30.0
8,19,19,4285,2991.3664660273625,8.864862862862863,5.86455055055055,poor,fourserv,30.0
8,20,19,5414,2991.448201284972,8.092158158158158,5.336554554554555,poor,fourserv,30.0
8,21,19,5307,2991.448201284972,7.282984984984985,4.951053053053053,poor,fourserv,30.0
8,22,19,4841,2991.448201284972,6.960832832832833,4.833921921921922,poor,fourserv,30.0
8,23,20,4996,2991.4662934755133,6.474416416416417,4.406954954954955,poor,fourserv,30.0
8,24,20,4600,2991.4662934755133,6.553951951951952,4.357311311311311,poor,fourserv,31.0
8,25,20,5264,2991.4662934755133,6.952226226226227,4.471277277277277,poor,fourserv,31.0
8,26,19,4359,2991.2791265730016,7.724076076076076,4.987727727727727,poor,fourserv,31.0
8,27,19,5447,2991.448201284972,7.889049049049049,5.016726726726727,poor,fourserv,31.0
8,28,19,5697,2991.448201284972,8.145643643643643,5.06068068068068,poor,fourserv,31.0
8,29,19,4224,2991.448201284972,7.8207807807807805,4.906362362362362,poor,fourserv,31.0
8,30,19,4342,2991.448201284972,8.116448448448448,5.276812812812813,poor,fourserv,30.0
8,31,20,3671,2991.4662934755133,7.717727727727728,4.837467467467468,poor,fourserv,31.0
8,32,20,4237,2991.4662934755133,7.743187187187187,4.801987987987988,poor,fourserv,30.0
8,33,20,4222,2991.4662934755133,7.247679679679679,4.681717717717718,poor,fourserv,30.0
8,34,20,4762,2991.4662934755133,6.46644044044044,4.18445045045045,poor,fourserv,30.0
8,35,20,4514,2991.4662934755133,6.031183183183183,4.0596696696696695,poor,fourserv,30.0
8,36,20,3355,2991.4662934755133,5.57317917917918,3.6335155155155157,poor,fourserv,31.0
8,37,20,4075,2991.4662934755133,5.700754754754755,3.888916916916917,poor,fourserv,31.0
8,38,20,3956,2991.4662934755133,5.3976116116116115,3.6455975975975976,poor,fourserv,31.0
8,39,20,4142,2991.4662934755133,5.659757757757758,4.0331211211211215,poor,fourserv,31.0
8,40,20,3373,2991.4662934755133,5.117161161161161,3.5671971971971974,poor,fourserv,31.0
8,41,20,3639,2991.4662934755133,5.11229029029029,3.521915915915916,poor,fourserv,31.0
8,42,20,3634,2991.4662934755133,5.56222022022022,4.0345245245245245,poor,fourserv,31.0
8,43,20,3923,2991.4662934755133,5.3333933933933935,3.7362302302302304,poor,fourserv,31.0
8,44,20,3030,2991.4662934755133,5.636906906906907,4.114162162162162,poor,fourserv,31.0
8,45,20,3412,2991.4662934755133,5.2602442442442445,3.6497717717717717,poor,fourserv,31.0
8,46,20,3464,2991.4662934755133,5.532884884884885,3.88792992992993,poor,fourserv,31.0
8,47,20,3405,2991.4662934755133,5.657641641641642,4.053759759759759,poor,fourserv,31.0
8,48,20,4008,2991.4662934755133,5.3378858858858855,3.816078078078078,poor,fourserv,31.0
8,49,20,3774,2991.4662934755133,5.3378858858858855,3.816078078078078,poor,fourserv,31.0
9,0,4,220,2359.1164285714294,7.122934934934935,5.246896896896897,poor,fourserv,12.0
9,1,6,201,2573.23515857143,6.033029029029029,4.619871871871872,poor,fourserv,9.0
9,2,12,103,2654.6096921897197,5.627961961961962,4.188346346346346,poor,fourserv,10.0
9,3,12,612,2729.0658706224967,4.395981981981982,3.11844044044044,poor,fourserv,9.0
9,4,10,593,2764.4387135554666,4.530002002002002,3.172776776776777,poor,fourserv,10.0
9,5,12,877,2844.2856992295838,5.994874874874875,4.150156156156156,poor,fourserv,13.0
9,6,15,1282,2945.0294200719213,7.3244444444444445,5.206314314314314,poor,fourserv,15.0
9,7,15,1633,2945.0294200719213,7.739271271271272,5.495535535535535,poor,fourserv,19.0
9,8,15,1580,2945.0294200719213,8.029579579579579,5.448694694694694,poor,fourserv,20.0
9,9,18,1944,2980.3494718082693,9.00703903903904,6.133173173173173,poor,fourserv,21.0
9,10,18,3231,2990.138700533672,9.472652652652652,6.306696696696696,poor,fourserv,23.0
9,11,18,2570,2990.138700533672,8.691737737737737,5.677533533533533,poor,fourserv,24.0
9,12,17,2715,2990.498300055734,8.210082082082081,5.2883843843843845,poor,fourserv,24.0
9,13,17,2791,2990.498300055734,7.363857857857858,4.666536536536537,poor,fourserv,24.0
9,14,17,3575,2990.498300055734,7.986434434434434,5.388056056056056,poor,fourserv,23.0
9,15,18,2531,2990.6190574653683,7.469515515515516,4.739799799799799,poor,fourserv,23.0
9,16,18,3724,2990.6190574653683,8.105475475475476,5.07837037037037,poor,fourserv,23.0
9,17,18,4000,2990.6190574653683,8.72882882882883,5.391721721721722,poor,fourserv,22.0
9,18,18,3964,2990.6190574653683,8.86013013013013,5.415971971971972,poor,fourserv,22.0
9,19,18,3938,2990.6190574653683,8.838574574574574,5.522416416416417,poor,fourserv,22.0
9,20,17,3834,2990.8404166918276,8.599491491491492,5.4647267267267265,poor,fourserv,22.0
9,21,18,4109,2990.858110047153,8.101257257257258,5.178794794794795,poor,fourserv,22.0
9,22,19,4805,2991.428166265473,8.16237037037037,5.338960960960961,poor,fourserv,22.0
9,23,19,4161,2991.428166265473,8.11918918918919,5.456724724724725,poor,fourserv,22.0
9,24,19,4435,2991.428166265473,7.719127127127127,5.134774774774775,poor,fourserv,22.0
9,25,19,4115,2991.428166265473,7.712448448448448,5.19253053053053,poor,fourserv,22.0
9,26,19,3628,2991.428166265473,7.705005005005005,5.242182182182182,poor,fourserv,22.0
9,27,20,3769,2991.3947427913945,7.496204204204204,5.037401401401401,poor,fourserv,22.0
